model,scale,language,template_id,representation,from_level,to_level,step_size,delta_norm
distilbert-base-multilingual-cased,size,ru,33,marker_pool,-2,-1,1,6.541415214538574
distilbert-base-multilingual-cased,size,ru,33,marker_pool,-1,0,1,8.3800630569458
distilbert-base-multilingual-cased,size,ru,33,marker_pool,0,1,1,8.457903861999512
distilbert-base-multilingual-cased,size,ru,33,marker_pool,1,2,1,8.363383293151855
distilbert-base-multilingual-cased,size,ru,33,marker_pool,-2,0,2,7.360821723937988
distilbert-base-multilingual-cased,size,ru,33,marker_pool,-1,1,2,7.95612907409668
distilbert-base-multilingual-cased,size,ru,33,marker_pool,0,2,2,7.6131110191345215
distilbert-base-multilingual-cased,size,ru,33,marker_pool,-2,2,4,7.872629642486572
distilbert-base-multilingual-cased,size,ru,34,marker_pool,-2,-1,1,6.8030290603637695
distilbert-base-multilingual-cased,size,ru,34,marker_pool,-1,0,1,8.119540214538574
distilbert-base-multilingual-cased,size,ru,34,marker_pool,0,1,1,8.329388618469238
distilbert-base-multilingual-cased,size,ru,34,marker_pool,1,2,1,8.002030372619629
distilbert-base-multilingual-cased,size,ru,34,marker_pool,-2,0,2,7.34245491027832
distilbert-base-multilingual-cased,size,ru,34,marker_pool,-1,1,2,7.61605978012085
distilbert-base-multilingual-cased,size,ru,34,marker_pool,0,2,2,6.891615390777588
distilbert-base-multilingual-cased,size,ru,34,marker_pool,-2,2,4,7.656609535217285
distilbert-base-multilingual-cased,size,ru,35,marker_pool,-2,-1,1,6.58615255355835
distilbert-base-multilingual-cased,size,ru,35,marker_pool,-1,0,1,8.501965522766113
distilbert-base-multilingual-cased,size,ru,35,marker_pool,0,1,1,8.424589157104492
distilbert-base-multilingual-cased,size,ru,35,marker_pool,1,2,1,7.899099349975586
distilbert-base-multilingual-cased,size,ru,35,marker_pool,-2,0,2,7.542376518249512
distilbert-base-multilingual-cased,size,ru,35,marker_pool,-1,1,2,7.722503662109375
distilbert-base-multilingual-cased,size,ru,35,marker_pool,0,2,2,6.993133068084717
distilbert-base-multilingual-cased,size,ru,35,marker_pool,-2,2,4,7.627264976501465
distilbert-base-multilingual-cased,size,ru,36,marker_pool,-2,-1,1,6.875378608703613
distilbert-base-multilingual-cased,size,ru,36,marker_pool,-1,0,1,8.896417617797852
distilbert-base-multilingual-cased,size,ru,36,marker_pool,0,1,1,8.950833320617676
distilbert-base-multilingual-cased,size,ru,36,marker_pool,1,2,1,8.74292278289795
distilbert-base-multilingual-cased,size,ru,36,marker_pool,-2,0,2,7.92581033706665
distilbert-base-multilingual-cased,size,ru,36,marker_pool,-1,1,2,8.250478744506836
distilbert-base-multilingual-cased,size,ru,36,marker_pool,0,2,2,8.056621551513672
distilbert-base-multilingual-cased,size,ru,36,marker_pool,-2,2,4,8.521329879760742
distilbert-base-multilingual-cased,size,ru,37,marker_pool,-2,-1,1,6.572260856628418
distilbert-base-multilingual-cased,size,ru,37,marker_pool,-1,0,1,8.219432830810547
distilbert-base-multilingual-cased,size,ru,37,marker_pool,0,1,1,8.41487979888916
distilbert-base-multilingual-cased,size,ru,37,marker_pool,1,2,1,8.305052757263184
distilbert-base-multilingual-cased,size,ru,37,marker_pool,-2,0,2,7.4226975440979
distilbert-base-multilingual-cased,size,ru,37,marker_pool,-1,1,2,7.939962387084961
distilbert-base-multilingual-cased,size,ru,37,marker_pool,0,2,2,7.341300010681152
distilbert-base-multilingual-cased,size,ru,37,marker_pool,-2,2,4,7.930785179138184
distilbert-base-multilingual-cased,size,ru,38,marker_pool,-2,-1,1,7.468378067016602
distilbert-base-multilingual-cased,size,ru,38,marker_pool,-1,0,1,8.455679893493652
distilbert-base-multilingual-cased,size,ru,38,marker_pool,0,1,1,8.890294075012207
distilbert-base-multilingual-cased,size,ru,38,marker_pool,1,2,1,8.642518043518066
distilbert-base-multilingual-cased,size,ru,38,marker_pool,-2,0,2,8.066542625427246
distilbert-base-multilingual-cased,size,ru,38,marker_pool,-1,1,2,8.200298309326172
distilbert-base-multilingual-cased,size,ru,38,marker_pool,0,2,2,7.595358371734619
distilbert-base-multilingual-cased,size,ru,38,marker_pool,-2,2,4,8.25234317779541
distilbert-base-multilingual-cased,size,ru,39,marker_pool,-2,-1,1,7.288858890533447
distilbert-base-multilingual-cased,size,ru,39,marker_pool,-1,0,1,8.749993324279785
distilbert-base-multilingual-cased,size,ru,39,marker_pool,0,1,1,8.427712440490723
distilbert-base-multilingual-cased,size,ru,39,marker_pool,1,2,1,8.376137733459473
distilbert-base-multilingual-cased,size,ru,39,marker_pool,-2,0,2,7.682191848754883
distilbert-base-multilingual-cased,size,ru,39,marker_pool,-1,1,2,8.147746086120605
distilbert-base-multilingual-cased,size,ru,39,marker_pool,0,2,2,7.437275409698486
distilbert-base-multilingual-cased,size,ru,39,marker_pool,-2,2,4,8.319865226745605
distilbert-base-multilingual-cased,size,ru,40,marker_pool,-2,-1,1,6.612805843353272
distilbert-base-multilingual-cased,size,ru,40,marker_pool,-1,0,1,8.220162391662598
distilbert-base-multilingual-cased,size,ru,40,marker_pool,0,1,1,8.084843635559082
distilbert-base-multilingual-cased,size,ru,40,marker_pool,1,2,1,8.311042785644531
distilbert-base-multilingual-cased,size,ru,40,marker_pool,-2,0,2,7.262685775756836
distilbert-base-multilingual-cased,size,ru,40,marker_pool,-1,1,2,7.798909664154053
distilbert-base-multilingual-cased,size,ru,40,marker_pool,0,2,2,7.164259910583496
distilbert-base-multilingual-cased,size,ru,40,marker_pool,-2,2,4,8.14782428741455
distilbert-base-multilingual-cased,size,ru,41,marker_pool,-2,-1,1,6.563464164733887
distilbert-base-multilingual-cased,size,ru,41,marker_pool,-1,0,1,8.070756912231445
distilbert-base-multilingual-cased,size,ru,41,marker_pool,0,1,1,7.8824143409729
distilbert-base-multilingual-cased,size,ru,41,marker_pool,1,2,1,8.143418312072754
distilbert-base-multilingual-cased,size,ru,41,marker_pool,-2,0,2,7.080554485321045
distilbert-base-multilingual-cased,size,ru,41,marker_pool,-1,1,2,7.751206874847412
distilbert-base-multilingual-cased,size,ru,41,marker_pool,0,2,2,6.851345062255859
distilbert-base-multilingual-cased,size,ru,41,marker_pool,-2,2,4,8.048789024353027
distilbert-base-multilingual-cased,size,ru,42,marker_pool,-2,-1,1,6.56869649887085
distilbert-base-multilingual-cased,size,ru,42,marker_pool,-1,0,1,8.176634788513184
distilbert-base-multilingual-cased,size,ru,42,marker_pool,0,1,1,8.822340965270996
distilbert-base-multilingual-cased,size,ru,42,marker_pool,1,2,1,8.487931251525879
distilbert-base-multilingual-cased,size,ru,42,marker_pool,-2,0,2,7.81952428817749
distilbert-base-multilingual-cased,size,ru,42,marker_pool,-1,1,2,7.8878068923950195
distilbert-base-multilingual-cased,size,ru,42,marker_pool,0,2,2,7.537091255187988
distilbert-base-multilingual-cased,size,ru,42,marker_pool,-2,2,4,7.968693256378174
distilbert-base-multilingual-cased,size,ru,43,marker_pool,-2,-1,1,6.5130767822265625
distilbert-base-multilingual-cased,size,ru,43,marker_pool,-1,0,1,8.214962005615234
distilbert-base-multilingual-cased,size,ru,43,marker_pool,0,1,1,8.897063255310059
distilbert-base-multilingual-cased,size,ru,43,marker_pool,1,2,1,8.705546379089355
distilbert-base-multilingual-cased,size,ru,43,marker_pool,-2,0,2,7.715428352355957
distilbert-base-multilingual-cased,size,ru,43,marker_pool,-1,1,2,7.914340019226074
distilbert-base-multilingual-cased,size,ru,43,marker_pool,0,2,2,7.9056220054626465
distilbert-base-multilingual-cased,size,ru,43,marker_pool,-2,2,4,8.127429962158203
distilbert-base-multilingual-cased,size,ru,44,marker_pool,-2,-1,1,6.676164627075195
distilbert-base-multilingual-cased,size,ru,44,marker_pool,-1,0,1,8.190913200378418
distilbert-base-multilingual-cased,size,ru,44,marker_pool,0,1,1,8.5675630569458
distilbert-base-multilingual-cased,size,ru,44,marker_pool,1,2,1,8.23598861694336
distilbert-base-multilingual-cased,size,ru,44,marker_pool,-2,0,2,7.64970064163208
distilbert-base-multilingual-cased,size,ru,44,marker_pool,-1,1,2,7.83822774887085
distilbert-base-multilingual-cased,size,ru,44,marker_pool,0,2,2,7.497010231018066
distilbert-base-multilingual-cased,size,ru,44,marker_pool,-2,2,4,7.903347969055176
distilbert-base-multilingual-cased,size,ru,45,marker_pool,-2,-1,1,7.059428215026856
distilbert-base-multilingual-cased,size,ru,45,marker_pool,-1,0,1,9.045903205871582
distilbert-base-multilingual-cased,size,ru,45,marker_pool,0,1,1,9.035038948059082
distilbert-base-multilingual-cased,size,ru,45,marker_pool,1,2,1,8.994417190551758
distilbert-base-multilingual-cased,size,ru,45,marker_pool,-2,0,2,7.928479194641113
distilbert-base-multilingual-cased,size,ru,45,marker_pool,-1,1,2,8.521271705627441
distilbert-base-multilingual-cased,size,ru,45,marker_pool,0,2,2,7.955416202545166
distilbert-base-multilingual-cased,size,ru,45,marker_pool,-2,2,4,8.643648147583008
distilbert-base-multilingual-cased,size,ru,46,marker_pool,-2,-1,1,6.911444664001465
distilbert-base-multilingual-cased,size,ru,46,marker_pool,-1,0,1,8.86904239654541
distilbert-base-multilingual-cased,size,ru,46,marker_pool,0,1,1,8.81496524810791
distilbert-base-multilingual-cased,size,ru,46,marker_pool,1,2,1,8.812603950500488
distilbert-base-multilingual-cased,size,ru,46,marker_pool,-2,0,2,7.792111873626709
distilbert-base-multilingual-cased,size,ru,46,marker_pool,-1,1,2,8.29335880279541
distilbert-base-multilingual-cased,size,ru,46,marker_pool,0,2,2,7.880420684814453
distilbert-base-multilingual-cased,size,ru,46,marker_pool,-2,2,4,8.641548156738281
distilbert-base-multilingual-cased,size,ru,47,marker_pool,-2,-1,1,6.027900695800781
distilbert-base-multilingual-cased,size,ru,47,marker_pool,-1,0,1,8.627179145812988
distilbert-base-multilingual-cased,size,ru,47,marker_pool,0,1,1,9.26304531097412
distilbert-base-multilingual-cased,size,ru,47,marker_pool,1,2,1,8.98044490814209
distilbert-base-multilingual-cased,size,ru,47,marker_pool,-2,0,2,7.746810436248779
distilbert-base-multilingual-cased,size,ru,47,marker_pool,-1,1,2,8.03609561920166
distilbert-base-multilingual-cased,size,ru,47,marker_pool,0,2,2,7.823961734771728
distilbert-base-multilingual-cased,size,ru,47,marker_pool,-2,2,4,8.023303031921387
distilbert-base-multilingual-cased,size,ru,48,marker_pool,-2,-1,1,6.964670658111572
distilbert-base-multilingual-cased,size,ru,48,marker_pool,-1,0,1,8.849910736083984
distilbert-base-multilingual-cased,size,ru,48,marker_pool,0,1,1,8.860431671142578
distilbert-base-multilingual-cased,size,ru,48,marker_pool,1,2,1,8.922293663024902
distilbert-base-multilingual-cased,size,ru,48,marker_pool,-2,0,2,7.757272720336914
distilbert-base-multilingual-cased,size,ru,48,marker_pool,-1,1,2,8.373092651367188
distilbert-base-multilingual-cased,size,ru,48,marker_pool,0,2,2,7.675779819488525
distilbert-base-multilingual-cased,size,ru,48,marker_pool,-2,2,4,8.408550262451172
distilbert-base-multilingual-cased,size,ru,49,marker_pool,-2,-1,1,6.558663368225098
distilbert-base-multilingual-cased,size,ru,49,marker_pool,-1,0,1,8.271916389465332
distilbert-base-multilingual-cased,size,ru,49,marker_pool,0,1,1,8.22380542755127
distilbert-base-multilingual-cased,size,ru,49,marker_pool,1,2,1,8.374048233032227
distilbert-base-multilingual-cased,size,ru,49,marker_pool,-2,0,2,7.24072265625
distilbert-base-multilingual-cased,size,ru,49,marker_pool,-1,1,2,7.871807098388672
distilbert-base-multilingual-cased,size,ru,49,marker_pool,0,2,2,7.4963459968566895
distilbert-base-multilingual-cased,size,ru,49,marker_pool,-2,2,4,8.028480529785156
distilbert-base-multilingual-cased,size,ru,50,marker_pool,-2,-1,1,6.162320613861084
distilbert-base-multilingual-cased,size,ru,50,marker_pool,-1,0,1,7.754316806793213
distilbert-base-multilingual-cased,size,ru,50,marker_pool,0,1,1,8.07837963104248
distilbert-base-multilingual-cased,size,ru,50,marker_pool,1,2,1,8.227459907531738
distilbert-base-multilingual-cased,size,ru,50,marker_pool,-2,0,2,7.015148639678955
distilbert-base-multilingual-cased,size,ru,50,marker_pool,-1,1,2,7.547443866729736
distilbert-base-multilingual-cased,size,ru,50,marker_pool,0,2,2,7.175164699554443
distilbert-base-multilingual-cased,size,ru,50,marker_pool,-2,2,4,7.795887947082519
distilbert-base-multilingual-cased,size,ru,51,marker_pool,-2,-1,1,6.70142126083374
distilbert-base-multilingual-cased,size,ru,51,marker_pool,-1,0,1,8.768485069274902
distilbert-base-multilingual-cased,size,ru,51,marker_pool,0,1,1,9.01194953918457
distilbert-base-multilingual-cased,size,ru,51,marker_pool,1,2,1,8.848221778869629
distilbert-base-multilingual-cased,size,ru,51,marker_pool,-2,0,2,7.760087490081787
distilbert-base-multilingual-cased,size,ru,51,marker_pool,-1,1,2,8.29609489440918
distilbert-base-multilingual-cased,size,ru,51,marker_pool,0,2,2,7.911427974700928
distilbert-base-multilingual-cased,size,ru,51,marker_pool,-2,2,4,8.493541717529297
distilbert-base-multilingual-cased,size,ru,52,marker_pool,-2,-1,1,6.71152400970459
distilbert-base-multilingual-cased,size,ru,52,marker_pool,-1,0,1,8.887080192565918
distilbert-base-multilingual-cased,size,ru,52,marker_pool,0,1,1,8.458625793457031
distilbert-base-multilingual-cased,size,ru,52,marker_pool,1,2,1,7.511338233947754
distilbert-base-multilingual-cased,size,ru,52,marker_pool,-2,0,2,7.623556137084961
distilbert-base-multilingual-cased,size,ru,52,marker_pool,-1,1,2,7.539827346801758
distilbert-base-multilingual-cased,size,ru,52,marker_pool,0,2,2,7.088679790496826
distilbert-base-multilingual-cased,size,ru,52,marker_pool,-2,2,4,7.387750625610352
distilbert-base-multilingual-cased,size,ru,53,marker_pool,-2,-1,1,6.285151958465576
distilbert-base-multilingual-cased,size,ru,53,marker_pool,-1,0,1,7.980496406555176
distilbert-base-multilingual-cased,size,ru,53,marker_pool,0,1,1,7.998028755187988
distilbert-base-multilingual-cased,size,ru,53,marker_pool,1,2,1,7.570481300354004
distilbert-base-multilingual-cased,size,ru,53,marker_pool,-2,0,2,6.997321605682373
distilbert-base-multilingual-cased,size,ru,53,marker_pool,-1,1,2,7.244187831878662
distilbert-base-multilingual-cased,size,ru,53,marker_pool,0,2,2,7.011783123016357
distilbert-base-multilingual-cased,size,ru,53,marker_pool,-2,2,4,7.250731468200684
distilbert-base-multilingual-cased,size,ru,54,marker_pool,-2,-1,1,5.880775451660156
distilbert-base-multilingual-cased,size,ru,54,marker_pool,-1,0,1,7.553647041320801
distilbert-base-multilingual-cased,size,ru,54,marker_pool,0,1,1,7.694883346557617
distilbert-base-multilingual-cased,size,ru,54,marker_pool,1,2,1,7.4314398765563965
distilbert-base-multilingual-cased,size,ru,54,marker_pool,-2,0,2,6.808320999145508
distilbert-base-multilingual-cased,size,ru,54,marker_pool,-1,1,2,7.203439235687256
distilbert-base-multilingual-cased,size,ru,54,marker_pool,0,2,2,6.499511241912842
distilbert-base-multilingual-cased,size,ru,54,marker_pool,-2,2,4,7.174307823181152
distilbert-base-multilingual-cased,size,ru,55,marker_pool,-2,-1,1,6.524421691894531
distilbert-base-multilingual-cased,size,ru,55,marker_pool,-1,0,1,8.295769691467285
distilbert-base-multilingual-cased,size,ru,55,marker_pool,0,1,1,8.390947341918945
distilbert-base-multilingual-cased,size,ru,55,marker_pool,1,2,1,7.942356586456299
distilbert-base-multilingual-cased,size,ru,55,marker_pool,-2,0,2,7.437141418457031
distilbert-base-multilingual-cased,size,ru,55,marker_pool,-1,1,2,7.545567512512207
distilbert-base-multilingual-cased,size,ru,55,marker_pool,0,2,2,6.970828056335449
distilbert-base-multilingual-cased,size,ru,55,marker_pool,-2,2,4,7.544366836547852
distilbert-base-multilingual-cased,size,ru,56,marker_pool,-2,-1,1,6.267897129058838
distilbert-base-multilingual-cased,size,ru,56,marker_pool,-1,0,1,7.762414455413818
distilbert-base-multilingual-cased,size,ru,56,marker_pool,0,1,1,7.642480850219727
distilbert-base-multilingual-cased,size,ru,56,marker_pool,1,2,1,7.701353549957275
distilbert-base-multilingual-cased,size,ru,56,marker_pool,-2,0,2,6.871230125427246
distilbert-base-multilingual-cased,size,ru,56,marker_pool,-1,1,2,7.319551944732666
distilbert-base-multilingual-cased,size,ru,56,marker_pool,0,2,2,6.572850227355957
distilbert-base-multilingual-cased,size,ru,56,marker_pool,-2,2,4,7.543206691741943
distilbert-base-multilingual-cased,size,ru,57,marker_pool,-2,-1,1,6.41133975982666
distilbert-base-multilingual-cased,size,ru,57,marker_pool,-1,0,1,8.904045104980469
distilbert-base-multilingual-cased,size,ru,57,marker_pool,0,1,1,9.258423805236816
distilbert-base-multilingual-cased,size,ru,57,marker_pool,1,2,1,9.253790855407717
distilbert-base-multilingual-cased,size,ru,57,marker_pool,-2,0,2,7.808980464935303
distilbert-base-multilingual-cased,size,ru,57,marker_pool,-1,1,2,8.173852920532227
distilbert-base-multilingual-cased,size,ru,57,marker_pool,0,2,2,7.839844226837158
distilbert-base-multilingual-cased,size,ru,57,marker_pool,-2,2,4,8.308915138244629
distilbert-base-multilingual-cased,size,ru,58,marker_pool,-2,-1,1,6.307498455047607
distilbert-base-multilingual-cased,size,ru,58,marker_pool,-1,0,1,8.580281257629395
distilbert-base-multilingual-cased,size,ru,58,marker_pool,0,1,1,8.913200378417969
distilbert-base-multilingual-cased,size,ru,58,marker_pool,1,2,1,8.849324226379395
distilbert-base-multilingual-cased,size,ru,58,marker_pool,-2,0,2,7.711184024810791
distilbert-base-multilingual-cased,size,ru,58,marker_pool,-1,1,2,7.923645973205566
distilbert-base-multilingual-cased,size,ru,58,marker_pool,0,2,2,7.866520404815674
distilbert-base-multilingual-cased,size,ru,58,marker_pool,-2,2,4,8.145930290222168
distilbert-base-multilingual-cased,size,ru,59,marker_pool,-2,-1,1,6.706153392791748
distilbert-base-multilingual-cased,size,ru,59,marker_pool,-1,0,1,8.88323974609375
distilbert-base-multilingual-cased,size,ru,59,marker_pool,0,1,1,8.863348960876465
distilbert-base-multilingual-cased,size,ru,59,marker_pool,1,2,1,8.779539108276367
distilbert-base-multilingual-cased,size,ru,59,marker_pool,-2,0,2,7.670727729797363
distilbert-base-multilingual-cased,size,ru,59,marker_pool,-1,1,2,8.052972793579102
distilbert-base-multilingual-cased,size,ru,59,marker_pool,0,2,2,7.814578533172607
distilbert-base-multilingual-cased,size,ru,59,marker_pool,-2,2,4,8.221588134765625
distilbert-base-multilingual-cased,size,ru,60,marker_pool,-2,-1,1,6.618971824645996
distilbert-base-multilingual-cased,size,ru,60,marker_pool,-1,0,1,8.01551628112793
distilbert-base-multilingual-cased,size,ru,60,marker_pool,0,1,1,8.245061874389648
distilbert-base-multilingual-cased,size,ru,60,marker_pool,1,2,1,8.313467979431152
distilbert-base-multilingual-cased,size,ru,60,marker_pool,-2,0,2,7.23799991607666
distilbert-base-multilingual-cased,size,ru,60,marker_pool,-1,1,2,7.742042541503906
distilbert-base-multilingual-cased,size,ru,60,marker_pool,0,2,2,7.2719879150390625
distilbert-base-multilingual-cased,size,ru,60,marker_pool,-2,2,4,7.845044136047363
distilbert-base-multilingual-cased,size,ru,61,marker_pool,-2,-1,1,6.547138690948486
distilbert-base-multilingual-cased,size,ru,61,marker_pool,-1,0,1,8.583630561828613
distilbert-base-multilingual-cased,size,ru,61,marker_pool,0,1,1,8.249727249145508
distilbert-base-multilingual-cased,size,ru,61,marker_pool,1,2,1,7.917584419250488
distilbert-base-multilingual-cased,size,ru,61,marker_pool,-2,0,2,7.442334651947021
distilbert-base-multilingual-cased,size,ru,61,marker_pool,-1,1,2,7.792178630828857
distilbert-base-multilingual-cased,size,ru,61,marker_pool,0,2,2,7.118836402893066
distilbert-base-multilingual-cased,size,ru,61,marker_pool,-2,2,4,7.91658353805542
distilbert-base-multilingual-cased,size,ru,62,marker_pool,-2,-1,1,6.521574974060059
distilbert-base-multilingual-cased,size,ru,62,marker_pool,-1,0,1,8.061490058898926
distilbert-base-multilingual-cased,size,ru,62,marker_pool,0,1,1,8.524131774902344
distilbert-base-multilingual-cased,size,ru,62,marker_pool,1,2,1,8.37218189239502
distilbert-base-multilingual-cased,size,ru,62,marker_pool,-2,0,2,7.608603000640869
distilbert-base-multilingual-cased,size,ru,62,marker_pool,-1,1,2,7.796531677246094
distilbert-base-multilingual-cased,size,ru,62,marker_pool,0,2,2,7.402732372283935
distilbert-base-multilingual-cased,size,ru,62,marker_pool,-2,2,4,7.953810214996338
distilbert-base-multilingual-cased,size,ru,63,marker_pool,-2,-1,1,6.0954413414001465
distilbert-base-multilingual-cased,size,ru,63,marker_pool,-1,0,1,8.137660026550293
distilbert-base-multilingual-cased,size,ru,63,marker_pool,0,1,1,8.157477378845215
distilbert-base-multilingual-cased,size,ru,63,marker_pool,1,2,1,7.987689018249512
distilbert-base-multilingual-cased,size,ru,63,marker_pool,-2,0,2,7.147406578063965
distilbert-base-multilingual-cased,size,ru,63,marker_pool,-1,1,2,7.402353763580322
distilbert-base-multilingual-cased,size,ru,63,marker_pool,0,2,2,7.220706939697266
distilbert-base-multilingual-cased,size,ru,63,marker_pool,-2,2,4,7.680365562438965
distilbert-base-multilingual-cased,size,ru,64,marker_pool,-2,-1,1,6.472196102142334
distilbert-base-multilingual-cased,size,ru,64,marker_pool,-1,0,1,8.057150840759277
distilbert-base-multilingual-cased,size,ru,64,marker_pool,0,1,1,8.678550720214844
distilbert-base-multilingual-cased,size,ru,64,marker_pool,1,2,1,8.565114974975586
distilbert-base-multilingual-cased,size,ru,64,marker_pool,-2,0,2,7.544005393981934
distilbert-base-multilingual-cased,size,ru,64,marker_pool,-1,1,2,7.623533725738525
distilbert-base-multilingual-cased,size,ru,64,marker_pool,0,2,2,7.271170616149902
distilbert-base-multilingual-cased,size,ru,64,marker_pool,-2,2,4,7.964003562927246
distilbert-base-multilingual-cased,size,ru,65,marker_pool,-2,-1,1,7.313276767730713
distilbert-base-multilingual-cased,size,ru,65,marker_pool,-1,0,1,9.308553695678713
distilbert-base-multilingual-cased,size,ru,65,marker_pool,0,1,1,8.728133201599121
distilbert-base-multilingual-cased,size,ru,65,marker_pool,1,2,1,8.314370155334473
distilbert-base-multilingual-cased,size,ru,65,marker_pool,-2,0,2,7.873915672302246
distilbert-base-multilingual-cased,size,ru,65,marker_pool,-1,1,2,8.315261840820312
distilbert-base-multilingual-cased,size,ru,65,marker_pool,0,2,2,7.363934993743896
distilbert-base-multilingual-cased,size,ru,65,marker_pool,-2,2,4,8.050328254699707
distilbert-base-multilingual-cased,size,ru,66,marker_pool,-2,-1,1,6.912999629974365
distilbert-base-multilingual-cased,size,ru,66,marker_pool,-1,0,1,9.0123291015625
distilbert-base-multilingual-cased,size,ru,66,marker_pool,0,1,1,8.84217357635498
distilbert-base-multilingual-cased,size,ru,66,marker_pool,1,2,1,8.624587059020996
distilbert-base-multilingual-cased,size,ru,66,marker_pool,-2,0,2,7.8145270347595215
distilbert-base-multilingual-cased,size,ru,66,marker_pool,-1,1,2,8.558930397033691
distilbert-base-multilingual-cased,size,ru,66,marker_pool,0,2,2,7.776031494140625
distilbert-base-multilingual-cased,size,ru,66,marker_pool,-2,2,4,8.359489440917969
distilbert-base-multilingual-cased,size,ru,67,marker_pool,-2,-1,1,7.214056491851807
distilbert-base-multilingual-cased,size,ru,67,marker_pool,-1,0,1,8.749852180480957
distilbert-base-multilingual-cased,size,ru,67,marker_pool,0,1,1,8.41416072845459
distilbert-base-multilingual-cased,size,ru,67,marker_pool,1,2,1,8.595541000366211
distilbert-base-multilingual-cased,size,ru,67,marker_pool,-2,0,2,7.629820346832275
distilbert-base-multilingual-cased,size,ru,67,marker_pool,-1,1,2,8.1810884475708
distilbert-base-multilingual-cased,size,ru,67,marker_pool,0,2,2,7.611480712890625
distilbert-base-multilingual-cased,size,ru,67,marker_pool,-2,2,4,8.45203971862793
distilbert-base-multilingual-cased,size,ru,68,marker_pool,-2,-1,1,6.794523239135742
distilbert-base-multilingual-cased,size,ru,68,marker_pool,-1,0,1,8.594825744628906
distilbert-base-multilingual-cased,size,ru,68,marker_pool,0,1,1,8.324047088623047
distilbert-base-multilingual-cased,size,ru,68,marker_pool,1,2,1,8.455726623535156
distilbert-base-multilingual-cased,size,ru,68,marker_pool,-2,0,2,7.3964385986328125
distilbert-base-multilingual-cased,size,ru,68,marker_pool,-1,1,2,8.055883407592773
distilbert-base-multilingual-cased,size,ru,68,marker_pool,0,2,2,7.577765941619873
distilbert-base-multilingual-cased,size,ru,68,marker_pool,-2,2,4,8.093419075012207
distilbert-base-multilingual-cased,size,ru,69,marker_pool,-2,-1,1,7.167324066162109
distilbert-base-multilingual-cased,size,ru,69,marker_pool,-1,0,1,9.07289695739746
distilbert-base-multilingual-cased,size,ru,69,marker_pool,0,1,1,8.97518253326416
distilbert-base-multilingual-cased,size,ru,69,marker_pool,1,2,1,8.885069847106934
distilbert-base-multilingual-cased,size,ru,69,marker_pool,-2,0,2,7.915352821350098
distilbert-base-multilingual-cased,size,ru,69,marker_pool,-1,1,2,8.416473388671875
distilbert-base-multilingual-cased,size,ru,69,marker_pool,0,2,2,8.088272094726562
distilbert-base-multilingual-cased,size,ru,69,marker_pool,-2,2,4,8.730087280273438
distilbert-base-multilingual-cased,size,ru,70,marker_pool,-2,-1,1,6.47292423248291
distilbert-base-multilingual-cased,size,ru,70,marker_pool,-1,0,1,8.375362396240234
distilbert-base-multilingual-cased,size,ru,70,marker_pool,0,1,1,8.70673942565918
distilbert-base-multilingual-cased,size,ru,70,marker_pool,1,2,1,8.788312911987305
distilbert-base-multilingual-cased,size,ru,70,marker_pool,-2,0,2,7.641628742218018
distilbert-base-multilingual-cased,size,ru,70,marker_pool,-1,1,2,8.040741920471191
distilbert-base-multilingual-cased,size,ru,70,marker_pool,0,2,2,7.817990779876709
distilbert-base-multilingual-cased,size,ru,70,marker_pool,-2,2,4,8.325639724731445
distilbert-base-multilingual-cased,size,ru,71,marker_pool,-2,-1,1,7.0504536628723145
distilbert-base-multilingual-cased,size,ru,71,marker_pool,-1,0,1,8.794276237487793
distilbert-base-multilingual-cased,size,ru,71,marker_pool,0,1,1,9.225570678710938
distilbert-base-multilingual-cased,size,ru,71,marker_pool,1,2,1,8.63630485534668
distilbert-base-multilingual-cased,size,ru,71,marker_pool,-2,0,2,8.261550903320312
distilbert-base-multilingual-cased,size,ru,71,marker_pool,-1,1,2,8.027228355407715
distilbert-base-multilingual-cased,size,ru,71,marker_pool,0,2,2,8.116241455078125
distilbert-base-multilingual-cased,size,ru,71,marker_pool,-2,2,4,8.320842742919922
distilbert-base-multilingual-cased,size,ru,72,marker_pool,-2,-1,1,7.014771461486816
distilbert-base-multilingual-cased,size,ru,72,marker_pool,-1,0,1,8.817000389099121
distilbert-base-multilingual-cased,size,ru,72,marker_pool,0,1,1,8.921743392944336
distilbert-base-multilingual-cased,size,ru,72,marker_pool,1,2,1,8.888635635375977
distilbert-base-multilingual-cased,size,ru,72,marker_pool,-2,0,2,7.9078264236450195
distilbert-base-multilingual-cased,size,ru,72,marker_pool,-1,1,2,8.282150268554688
distilbert-base-multilingual-cased,size,ru,72,marker_pool,0,2,2,7.938351631164551
distilbert-base-multilingual-cased,size,ru,72,marker_pool,-2,2,4,8.48975944519043
distilbert-base-multilingual-cased,size,ru,73,marker_pool,-2,-1,1,7.206313610076904
distilbert-base-multilingual-cased,size,ru,73,marker_pool,-1,0,1,8.939936637878418
distilbert-base-multilingual-cased,size,ru,73,marker_pool,0,1,1,8.818193435668945
distilbert-base-multilingual-cased,size,ru,73,marker_pool,1,2,1,8.42531681060791
distilbert-base-multilingual-cased,size,ru,73,marker_pool,-2,0,2,7.786844253540039
distilbert-base-multilingual-cased,size,ru,73,marker_pool,-1,1,2,7.810396671295166
