model,layer,source_set,prompt_style,source,target,target_class,control,gain,vector_class,prompt,generated,content_preservation,target_and_preserved,question_marker,negation_marker,modality_marker,tense_shift_marker,passive_marker,target_marker_hit,any_other_marker_hit,question_mark_hit,generated_chars
distilgpt2,0,in_template_test,repeat_sentence,The pirate repaired the satellite.,It is unclear whether the pirate repaired the satellite.,question,target,0.5,question,"Repeat this sentence:
The pirate repaired the satellite.
Repeated:","The pirate repaired the satellite.
Repeated:
The pirate repaired the satellite.
Repeated:
The pirate repaired the satellite",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
distilgpt2,0,in_template_test,repeat_sentence,The pirate repaired the satellite.,It is unclear whether the pirate repaired the satellite.,question,random_norm,0.5,random_norm,"Repeat this sentence:
The pirate repaired the satellite.
Repeated:","The pirate repaired the satellite.
Repeated:
The pirate repaired the satellite.
Repeated:
The pirate repaired the satellite",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
distilgpt2,0,in_template_test,repeat_sentence,The pirate repaired the satellite.,It is unclear whether the pirate repaired the satellite.,question,wrong_class,0.5,tense_shift,"Repeat this sentence:
The pirate repaired the satellite.
Repeated:","The pirate repaired the satellite.
Repeated:
The pirate repaired the satellite.
Repeated:
The pirate repaired the satellite",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
distilgpt2,0,in_template_test,repeat_sentence,The pirate repaired the satellite.,It is unclear whether the pirate repaired the satellite.,question,negative_target,0.5,question,"Repeat this sentence:
The pirate repaired the satellite.
Repeated:","The pirate repaired the satellite.
Repeated:
The pirate repaired the satellite.
Repeated:
The pirate repaired the satellite",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
distilgpt2,0,in_template_test,copy_sentence,The pirate repaired the satellite.,It is unclear whether the pirate repaired the satellite.,question,none,0.0,,"Copy this sentence:
The pirate repaired the satellite.
Copy:","The pirate repaired the satellite.
Copy:
The pirate repaired the satellite.
Copy:
The pirate repaired the satellite.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,0,in_template_test,copy_sentence,The pirate repaired the satellite.,It is unclear whether the pirate repaired the satellite.,question,target,0.5,question,"Copy this sentence:
The pirate repaired the satellite.
Copy:","Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
distilgpt2,0,in_template_test,copy_sentence,The pirate repaired the satellite.,It is unclear whether the pirate repaired the satellite.,question,random_norm,0.5,random_norm,"Copy this sentence:
The pirate repaired the satellite.
Copy:","The pirate repaired the satellite.
Copy:
The pirate repaired the satellite.
Copy:
The pirate repaired the satellite.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,0,in_template_test,copy_sentence,The pirate repaired the satellite.,It is unclear whether the pirate repaired the satellite.,question,wrong_class,0.5,negation,"Copy this sentence:
The pirate repaired the satellite.
Copy:","The pirate repaired the satellite.
Copy:
The pirate repaired the satellite.
Copy:
The pirate repaired the satellite.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,0,in_template_test,copy_sentence,The pirate repaired the satellite.,It is unclear whether the pirate repaired the satellite.,question,negative_target,0.5,question,"Copy this sentence:
The pirate repaired the satellite.
Copy:","The pirate repaired the satellite.
Copy:
The pirate repaired the satellite.
Copy:
The pirate repaired the satellite.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,0,in_template_test,same_sentence,The pirate repaired the satellite.,It is unclear whether the pirate repaired the satellite.,question,none,0.0,,"Same sentence:
The pirate repaired the satellite.
Same:","The pirate repaired the satellite.
Same:
The pirate repaired the satellite.
Same:
The pirate repaired the satellite.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,0,in_template_test,same_sentence,The pirate repaired the satellite.,It is unclear whether the pirate repaired the satellite.,question,target,0.5,question,"Same sentence:
The pirate repaired the satellite.
Same:","The pirate repaired the satellite.
Same:
The pirate repaired the satellite.
Same:
The pirate repaired the satellite.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,0,in_template_test,same_sentence,The pirate repaired the satellite.,It is unclear whether the pirate repaired the satellite.,question,random_norm,0.5,random_norm,"Same sentence:
The pirate repaired the satellite.
Same:","The pirate repaired the satellite.
Same:
The pirate repaired the satellite.
Same:
The pirate repaired the satellite.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,0,in_template_test,same_sentence,The pirate repaired the satellite.,It is unclear whether the pirate repaired the satellite.,question,wrong_class,0.5,modality,"Same sentence:
The pirate repaired the satellite.
Same:","The pirate repaired the satellite.
Same:
The pirate repaired the satellite.
Same:
The pirate repaired the satellite.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,0,in_template_test,same_sentence,The pirate repaired the satellite.,It is unclear whether the pirate repaired the satellite.,question,negative_target,0.5,question,"Same sentence:
The pirate repaired the satellite.
Same:","The pirate repaired the satellite.
Same:
The pirate repaired the satellite.
Same:
The pirate repaired the satellite.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,0,in_template_test,repeat_sentence,The vampire found the island.,Someone asked whether the vampire found the island.,question,none,0.0,,"Repeat this sentence:
The vampire found the island.
Repeated:","The vampire found the island.
Repeated:
The vampire found the island.
Repeated:
The vampire found the island",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
distilgpt2,0,in_template_test,repeat_sentence,The vampire found the island.,Someone asked whether the vampire found the island.,question,target,0.5,question,"Repeat this sentence:
The vampire found the island.
Repeated:","The vampire found the island.
Repeated:
The vampire found the island.
Repeated:
The vampire found the island",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
distilgpt2,0,in_template_test,repeat_sentence,The vampire found the island.,Someone asked whether the vampire found the island.,question,random_norm,0.5,random_norm,"Repeat this sentence:
The vampire found the island.
Repeated:","The vampire found the island.
Repeated:
The vampire found the island.
Repeated:
The vampire found the island",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
distilgpt2,0,in_template_test,repeat_sentence,The vampire found the island.,Someone asked whether the vampire found the island.,question,wrong_class,0.5,modality,"Repeat this sentence:
The vampire found the island.
Repeated:","The vampire found the island.
Repeated:
The vampire found the island.
Repeated:
The vampire found the island",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
distilgpt2,0,in_template_test,repeat_sentence,The vampire found the island.,Someone asked whether the vampire found the island.,question,negative_target,0.5,question,"Repeat this sentence:
The vampire found the island.
Repeated:","The vampire found the island.
The vampire found the island.
The vampire found the island.
The vampire found the island.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
distilgpt2,0,in_template_test,copy_sentence,The vampire found the island.,Someone asked whether the vampire found the island.,question,none,0.0,,"Copy this sentence:
The vampire found the island.
Copy:","The vampire found the island.
Copy:
The vampire found the island.
Copy:
The vampire found the island.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,0,in_template_test,copy_sentence,The vampire found the island.,Someone asked whether the vampire found the island.,question,target,0.5,question,"Copy this sentence:
The vampire found the island.
Copy:","Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
distilgpt2,0,in_template_test,copy_sentence,The vampire found the island.,Someone asked whether the vampire found the island.,question,random_norm,0.5,random_norm,"Copy this sentence:
The vampire found the island.
Copy:","The vampire found the island.
Copy:
The vampire found the island.
Copy:
The vampire found the island.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,0,in_template_test,copy_sentence,The vampire found the island.,Someone asked whether the vampire found the island.,question,wrong_class,0.5,tense_shift,"Copy this sentence:
The vampire found the island.
Copy:","The vampire found the island.
Copy:
The vampire found the island.
Copy:
The vampire found the island.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,0,in_template_test,copy_sentence,The vampire found the island.,Someone asked whether the vampire found the island.,question,negative_target,0.5,question,"Copy this sentence:
The vampire found the island.
Copy:","The vampire found the island.
Copy:
The vampire found the island.
Copy:
The vampire found the island.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,0,in_template_test,same_sentence,The vampire found the island.,Someone asked whether the vampire found the island.,question,none,0.0,,"Same sentence:
The vampire found the island.
Same:","The vampire found the island.
Same:
The vampire found the island.
Same:
The vampire found the island.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,0,in_template_test,same_sentence,The vampire found the island.,Someone asked whether the vampire found the island.,question,target,0.5,question,"Same sentence:
The vampire found the island.
Same:","The vampire found the island.
Same:
The vampire found the island.
Same:
The vampire found the island.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,0,in_template_test,same_sentence,The vampire found the island.,Someone asked whether the vampire found the island.,question,random_norm,0.5,random_norm,"Same sentence:
The vampire found the island.
Same:","The vampire found the island.
Same:
The vampire found the island.
Same:
The vampire found the island.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,0,in_template_test,same_sentence,The vampire found the island.,Someone asked whether the vampire found the island.,question,wrong_class,0.5,modality,"Same sentence:
The vampire found the island.
Same:","The vampire found the island.
Same:
The vampire found the island.
Same:
The vampire found the island.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,0,in_template_test,same_sentence,The vampire found the island.,Someone asked whether the vampire found the island.,question,negative_target,0.5,question,"Same sentence:
The vampire found the island.
Same:","The vampire found the island.
Same:
The vampire found the island.
Same:
The vampire found the island.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,0,in_template_test,repeat_sentence,The mermaid built the tower.,It is unclear whether the mermaid built the tower.,question,none,0.0,,"Repeat this sentence:
The mermaid built the tower.
Repeated:","The mermaid built the tower.
Repeated:
The mermaid built the tower.
Repeated:
The mermaid",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
distilgpt2,0,in_template_test,repeat_sentence,The mermaid built the tower.,It is unclear whether the mermaid built the tower.,question,target,0.5,question,"Repeat this sentence:
The mermaid built the tower.
Repeated:","The mermaid built the tower.
Repeated:
The mermaid built the tower.
Repeated:
The mermaid",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
distilgpt2,0,in_template_test,repeat_sentence,The mermaid built the tower.,It is unclear whether the mermaid built the tower.,question,random_norm,0.5,random_norm,"Repeat this sentence:
The mermaid built the tower.
Repeated:","The mermaid built the tower.
Repeated:
The mermaid built the tower.
Repeated:
The mermaid",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
distilgpt2,0,in_template_test,repeat_sentence,The mermaid built the tower.,It is unclear whether the mermaid built the tower.,question,wrong_class,0.5,tense_shift,"Repeat this sentence:
The mermaid built the tower.
Repeated:","The mermaid built the tower.
Repeated:
The mermaid built the tower.
Repeated:
The mermaid",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
distilgpt2,0,in_template_test,repeat_sentence,The mermaid built the tower.,It is unclear whether the mermaid built the tower.,question,negative_target,0.5,question,"Repeat this sentence:
The mermaid built the tower.
Repeated:","The mermaid built the tower.
Repeated:
The mermaid built the tower.
Repeated:
The mermaid",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
distilgpt2,0,in_template_test,copy_sentence,The mermaid built the tower.,It is unclear whether the mermaid built the tower.,question,none,0.0,,"Copy this sentence:
The mermaid built the tower.
Copy:","The mermaid built the tower.
Copy:
The mermaid built the tower.
Copy:
The mermaid built the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
distilgpt2,0,in_template_test,copy_sentence,The mermaid built the tower.,It is unclear whether the mermaid built the tower.,question,target,0.5,question,"Copy this sentence:
The mermaid built the tower.
Copy:","Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
distilgpt2,0,in_template_test,copy_sentence,The mermaid built the tower.,It is unclear whether the mermaid built the tower.,question,random_norm,0.5,random_norm,"Copy this sentence:
The mermaid built the tower.
Copy:","Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
distilgpt2,0,in_template_test,copy_sentence,The mermaid built the tower.,It is unclear whether the mermaid built the tower.,question,wrong_class,0.5,negation,"Copy this sentence:
The mermaid built the tower.
Copy:","The mermaid built the tower.
Copy:
The mermaid built the tower.
Copy:
The mermaid built the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
distilgpt2,0,in_template_test,copy_sentence,The mermaid built the tower.,It is unclear whether the mermaid built the tower.,question,negative_target,0.5,question,"Copy this sentence:
The mermaid built the tower.
Copy:","The mermaid built the tower.
Copy:
The mermaid built the tower.
Copy:
The mermaid built the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
distilgpt2,0,in_template_test,same_sentence,The mermaid built the tower.,It is unclear whether the mermaid built the tower.,question,none,0.0,,"Same sentence:
The mermaid built the tower.
Same:","The mermaid built the tower.
Same:
The mermaid built the tower.
Same:
The mermaid built the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
distilgpt2,0,in_template_test,same_sentence,The mermaid built the tower.,It is unclear whether the mermaid built the tower.,question,target,0.5,question,"Same sentence:
The mermaid built the tower.
Same:","The mermaid built the tower.
Same:
The mermaid built the tower.
Same:
The mermaid built the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
distilgpt2,0,in_template_test,same_sentence,The mermaid built the tower.,It is unclear whether the mermaid built the tower.,question,random_norm,0.5,random_norm,"Same sentence:
The mermaid built the tower.
Same:","The mermaid built the tower.
Same:
The mermaid built the tower.
Same:
The mermaid built the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
distilgpt2,0,in_template_test,same_sentence,The mermaid built the tower.,It is unclear whether the mermaid built the tower.,question,wrong_class,0.5,negation,"Same sentence:
The mermaid built the tower.
Same:","The mermaid built the tower.
Same:
The mermaid built the tower.
Same:
The mermaid built the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
distilgpt2,0,in_template_test,same_sentence,The mermaid built the tower.,It is unclear whether the mermaid built the tower.,question,negative_target,0.5,question,"Same sentence:
The mermaid built the tower.
Same:","The mermaid built the tower.
Same:
The mermaid built the tower.
Same:
The mermaid built the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
distilgpt2,0,in_template_test,repeat_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,none,0.0,,"Repeat this sentence:
The spirit built the tower.
Repeated:","The spirit built the tower.
Repeated:
The spirit built the tower.
Repeated:
The spirit built the tower",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
distilgpt2,0,in_template_test,repeat_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,target,0.5,question,"Repeat this sentence:
The spirit built the tower.
Repeated:","The spirit built the tower.
Repeated:
The spirit built the tower.
Repeated:
The spirit built the tower",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
distilgpt2,0,in_template_test,repeat_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,random_norm,0.5,random_norm,"Repeat this sentence:
The spirit built the tower.
Repeated:","The spirit built the tower.
The spirit built the tower.
The spirit built the tower.
The spirit built the tower.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
distilgpt2,0,in_template_test,repeat_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,wrong_class,0.5,tense_shift,"Repeat this sentence:
The spirit built the tower.
Repeated:","The spirit built the tower.
Repeated:
The spirit built the tower.
Repeated:
The spirit built the tower",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
distilgpt2,0,in_template_test,repeat_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,negative_target,0.5,question,"Repeat this sentence:
The spirit built the tower.
Repeated:","The spirit built the tower.
Repeated:
The spirit built the tower.
Repeated:
The spirit built the tower",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
distilgpt2,0,in_template_test,copy_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,none,0.0,,"Copy this sentence:
The spirit built the tower.
Copy:","The spirit built the tower.
Copy:
The spirit built the tower.
Copy:
The spirit built the tower.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,0,in_template_test,copy_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,target,0.5,question,"Copy this sentence:
The spirit built the tower.
Copy:","Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
distilgpt2,0,in_template_test,copy_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,random_norm,0.5,random_norm,"Copy this sentence:
The spirit built the tower.
Copy:","The spirit built the tower.
Copy:
The spirit built the tower.
Copy:
The spirit built the tower.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,0,in_template_test,copy_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,wrong_class,0.5,negation,"Copy this sentence:
The spirit built the tower.
Copy:","The spirit built the tower.
Copy:
The spirit built the tower.
Copy:
The spirit built the tower.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,0,in_template_test,copy_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,negative_target,0.5,question,"Copy this sentence:
The spirit built the tower.
Copy:","The spirit built the tower.
Copy:
The spirit built the tower.
Copy:
The spirit built the tower.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,0,in_template_test,same_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,none,0.0,,"Same sentence:
The spirit built the tower.
Same:","The spirit built the tower.
Same:
The spirit built the tower.
Same:
The spirit built the tower.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,0,in_template_test,same_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,target,0.5,question,"Same sentence:
The spirit built the tower.
Same:","The spirit built the tower.
Same:
The spirit built the tower.
Same:
The spirit built the tower.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,0,in_template_test,same_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,random_norm,0.5,random_norm,"Same sentence:
The spirit built the tower.
Same:","The spirit built the tower.
Same:
The spirit built the tower.
Same:
The spirit built the tower.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,0,in_template_test,same_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,wrong_class,0.5,negation,"Same sentence:
The spirit built the tower.
Same:","The spirit built the tower.
Same:
The spirit built the tower.
Same:
The spirit built the tower.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,0,in_template_test,same_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,negative_target,0.5,question,"Same sentence:
The spirit built the tower.
Same:","The spirit built the tower.
Same:
The spirit built the tower.
Same:
The spirit built the tower.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,0,in_template_test,repeat_sentence,The oracle repaired the satellite.,Someone asked whether the oracle repaired the satellite.,question,none,0.0,,"Repeat this sentence:
The oracle repaired the satellite.
Repeated:","The oracle repaired the satellite.
Repeated:
The oracle repaired the satellite.
Repeated:
The oracle",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
distilgpt2,0,in_template_test,repeat_sentence,The oracle repaired the satellite.,Someone asked whether the oracle repaired the satellite.,question,target,0.5,question,"Repeat this sentence:
The oracle repaired the satellite.
Repeated:","The oracle repaired the satellite.
Repeated:
The oracle repaired the satellite.
Repeated:
The oracle",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
distilgpt2,0,in_template_test,repeat_sentence,The oracle repaired the satellite.,Someone asked whether the oracle repaired the satellite.,question,random_norm,0.5,random_norm,"Repeat this sentence:
The oracle repaired the satellite.
Repeated:","The oracle repaired the satellite.
Repeated:
The oracle repaired the satellite.
Repeated:
The oracle",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
distilgpt2,0,in_template_test,repeat_sentence,The oracle repaired the satellite.,Someone asked whether the oracle repaired the satellite.,question,wrong_class,0.5,tense_shift,"Repeat this sentence:
The oracle repaired the satellite.
Repeated:","The oracle repaired the satellite.
Repeated:
The oracle repaired the satellite.
Repeated:
The oracle",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
