model,ridge_alpha,heldout_language,method,operator,target_cosine,mse,n_test
distilbert-base-multilingual-cased,10.0,fr,additive,Q,0.8894121050834656,0.04731887951493263,160
distilbert-base-multilingual-cased,10.0,fr,linear,Q,0.5291425308268423,0.14931108705688217,160
distilbert-base-multilingual-cased,10.0,fr,affine,Q,0.5070458650588989,0.15690448880195618,160
distilbert-base-multilingual-cased,10.0,fr,additive,M,0.9470926523208618,0.023601379245519638,160
distilbert-base-multilingual-cased,10.0,fr,linear,M,0.6991639727333513,0.11243871450319672,160
distilbert-base-multilingual-cased,10.0,fr,affine,M,0.6190298795700073,0.1343611776828766,160
distilbert-base-multilingual-cased,10.0,fr,additive,T,0.9256173968315125,0.03397249057888985,160
distilbert-base-multilingual-cased,10.0,fr,linear,T,0.6725781607060337,0.12138625287908704,160
distilbert-base-multilingual-cased,10.0,fr,affine,T,0.6197683215141296,0.13708171248435974,160
distilbert-base-multilingual-cased,10.0,de,additive,N,0.9204826354980469,0.03702834993600845,160
distilbert-base-multilingual-cased,10.0,de,linear,N,0.5872023960287425,0.1419726997999613,160
distilbert-base-multilingual-cased,10.0,de,affine,N,0.499411404132843,0.170399010181427,160
distilbert-base-multilingual-cased,10.0,de,additive,Q,0.899161696434021,0.04441419988870621,160
distilbert-base-multilingual-cased,10.0,de,linear,Q,0.42931700217314894,0.173671935378712,160
distilbert-base-multilingual-cased,10.0,de,affine,Q,0.4465791583061218,0.16814693808555603,160
distilbert-base-multilingual-cased,10.0,de,additive,M,0.9725152254104614,0.012955005280673504,160
distilbert-base-multilingual-cased,10.0,de,linear,M,0.6824026634266154,0.12062854853213596,160
distilbert-base-multilingual-cased,10.0,de,affine,M,0.5985536575317383,0.14335839450359344,160
distilbert-base-multilingual-cased,10.0,de,additive,T,0.925345778465271,0.03559114411473274,160
distilbert-base-multilingual-cased,10.0,de,linear,T,0.5974633410190401,0.14644679217094309,160
distilbert-base-multilingual-cased,10.0,de,affine,T,0.5418781042098999,0.16540880501270294,160
distilbert-base-multilingual-cased,10.0,ru,additive,N,0.9225307703018188,0.033481381833553314,160
distilbert-base-multilingual-cased,10.0,ru,linear,N,0.6024424080486457,0.13881834927539138,160
distilbert-base-multilingual-cased,10.0,ru,affine,N,0.5684146881103516,0.14693088829517365,160
distilbert-base-multilingual-cased,10.0,ru,additive,Q,0.8836595416069031,0.04731203615665436,160
distilbert-base-multilingual-cased,10.0,ru,linear,Q,0.5816485741378147,0.12414711033867791,160
distilbert-base-multilingual-cased,10.0,ru,affine,Q,0.49192744493484497,0.14401791989803314,160
distilbert-base-multilingual-cased,10.0,ru,additive,M,0.9038702249526978,0.04082152992486954,160
distilbert-base-multilingual-cased,10.0,ru,linear,M,0.7089394287822794,0.10160536762651846,160
distilbert-base-multilingual-cased,10.0,ru,affine,M,0.6674356460571289,0.10991480201482773,160
distilbert-base-multilingual-cased,10.0,ru,additive,T,0.931964099407196,0.029910176992416382,160
distilbert-base-multilingual-cased,10.0,ru,linear,T,0.6417719152816093,0.12328386901489932,160
distilbert-base-multilingual-cased,10.0,ru,affine,T,0.6152693629264832,0.130076065659523,160
distilbert-base-multilingual-cased,10.0,zh,additive,N,0.939517617225647,0.03981959819793701,160
distilbert-base-multilingual-cased,10.0,zh,linear,N,0.6095220029165772,0.20763069859487798,160
distilbert-base-multilingual-cased,10.0,zh,affine,N,0.564664363861084,0.22609762847423553,160
distilbert-base-multilingual-cased,10.0,zh,additive,Q,0.9038507342338562,0.06092282012104988,160
distilbert-base-multilingual-cased,10.0,zh,linear,Q,0.5093137676089462,0.23160893748773845,160
distilbert-base-multilingual-cased,10.0,zh,affine,Q,0.5318625569343567,0.22442634403705597,160
distilbert-base-multilingual-cased,10.0,zh,additive,M,0.9580432772636414,0.027927568182349205,160
distilbert-base-multilingual-cased,10.0,zh,linear,M,0.7215380497105577,0.1676769508141012,160
distilbert-base-multilingual-cased,10.0,zh,affine,M,0.6422696113586426,0.19991353154182434,160
distilbert-base-multilingual-cased,10.0,zh,additive,T,0.9524980783462524,0.031546007841825485,160
distilbert-base-multilingual-cased,10.0,zh,linear,T,0.6211459253597147,0.20481558021396026,160
distilbert-base-multilingual-cased,10.0,zh,affine,T,0.5883151292800903,0.21847477555274963,160
distilbert-base-multilingual-cased,10.0,ar,additive,N,0.9424899816513062,0.04657872021198273,160
distilbert-base-multilingual-cased,10.0,ar,linear,N,0.6797942499954551,0.20627046117806844,160
distilbert-base-multilingual-cased,10.0,ar,affine,N,0.38727647066116333,0.337430477142334,160
distilbert-base-multilingual-cased,10.0,ar,additive,Q,0.9279689788818359,0.06877198070287704,160
distilbert-base-multilingual-cased,10.0,ar,linear,Q,0.46733889493944786,0.34126147552734043,160
distilbert-base-multilingual-cased,10.0,ar,affine,Q,0.3928687274456024,0.34738224744796753,160
distilbert-base-multilingual-cased,10.0,ar,additive,M,0.9740617871284485,0.021759483963251114,160
distilbert-base-multilingual-cased,10.0,ar,linear,M,0.7539560006620114,0.18643725738259811,160
distilbert-base-multilingual-cased,10.0,ar,affine,M,0.46303805708885193,0.3374548554420471,160
distilbert-base-multilingual-cased,10.0,ar,additive,T,0.9376628994941711,0.05143330618739128,160
distilbert-base-multilingual-cased,10.0,ar,linear,T,0.6522577055810499,0.21246038874707543,160
distilbert-base-multilingual-cased,10.0,ar,affine,T,0.40770798921585083,0.31713876128196716,160
